channel_id,date,time,picture_attached,file_path,text
-1001507721461,2024-05-16,13:15:43,True,downloaded_images/20240516_131543.jpg,"**+ 20✅✅

News soon so **I will make this trade risk free.**
**
Last free spots available to join my premium community for free!🤑

Message me **START** for access 👉🏽@Mikeyfxtrading"
-1001507721461,2024-05-16,12:47:03,False,,"XAUUSD
BUY : 2384.5

TP: open 

SL⛔️-2379.0 (55 pips)"
-1001507721461,2024-05-15,20:05:00,True,downloaded_images/20240515_200500.jpg,"**Arie struggled 3 years and is now making 300 euro in 1 day following my trades**🤯

Guys this is the beauty of it, you don’t have to trade on your own and lose money‼️

All you need to do, is do what I do which will only take you a couple of minutes a day🚀 

**Let me do the hard work and start building your sidehustle today💸**

Message me **START** to claim free entry to my premium group👉🏽@mikeyfxtrading"
-1001507721461,2024-05-15,08:25:13,True,downloaded_images/20240515_082513.jpg,"‼️ **last free spots available to follow all my trades for FREE** ‼️

Guys, it’s crazy busy, I understand everyone wants to make money and I am going to help you all🚀🚀

Doing my best to get back to every single one of you asap🙏🏽

Message **START** to get involved!👉🏽@mikeyfxtrading"
-1001507721461,2024-05-14,10:12:58,True,downloaded_images/20240514_101258.jpg,"**Leaving one for a runner!** 🚀🚀🚀

WHO TOOK THIS TRADE GIVE ME SOME 🔥 IF YOU MADE MONEY💰 

Want 3 of these trades every day for free?

Message me **START** 👉🏽@mikeyfxtrading"
-1001507721461,2024-05-14,09:53:19,False,,"💵**There we go TAKE PARTIALS**💵

Keep on hitting it big, looks like another banger is in the making.🤯

Who shows you this transparency of taking the same trades on his live account? 

🏆**NO ONE!**🏆

If you want to make money, message me **START**👉🏼@mikeyfxtrading"
-1001507721461,2024-05-14,09:13:16,False,,"✅**First 20 pips in the pocket**✅

Do you want to follow all my trades for free and make money when I do?

Then you better hurry up‼️

Message me **START** 👉🏽@mikeyfxtrading"
-1001507721461,2024-05-14,08:45:19,False,,
-1001507721461,2024-05-14,08:37:56,False,,"XAUUSD
BUY : 2337.5

TP: open 

SL⛔️-2331.0 (65 pips)"
-1001507721461,2024-05-13,20:28:35,False,,"💸**ONLY 9 MORE FREE SPOTS AVAILABLE**💸 

Today we killed it in the premium community with over 200+ pips in gold trades🤯

Today was a day I focused on my new members, to teach them how to execute and follow the trades and to get them up to speed🙏🏽

‼️**Do you want to be a part of this amazing experience for free?**‼️

Message me **START** 👉🏽@mikeyfxtrading"
-1001507721461,2024-05-12,17:29:15,False,,
-1001507721461,2024-05-12,17:29:15,False,,
-1001507721461,2024-05-12,17:29:15,False,,
-1001507721461,2024-05-12,17:29:15,False,,"‼️**ARE YOU GONNA MISS OUT ON NEXT WEEKS PROFITS?**‼️

I already prepared everything and for as far as I can see next week is going to be a banger. 📈

6 of the 20 **FREE** spots are taken already, so if you want to follow all my trades you better hurry up!💸

🚨**Only 14 free spots left!**🚨

Message me **START** to claim one 👉🏽@mikeyfxtrading"
-1001507721461,2024-05-11,15:21:14,True,downloaded_images/20240511_152114.jpg,"‼️**Opening 20 spots to follow all my trades for free!**‼️

It was a great week and we killed it in the premium group. All the trades I take, I share them with my premium community. 

You can literally follow all my trades for free by copying them.📈

💵**Closed another crazy trading week banking 65K**💸

So do you want to make sure you can copy all my trades free of charge?

Message me **START**👉🏽@mikeyfxtrading"
-1001507721461,2024-05-09,16:28:41,True,downloaded_images/20240509_162841.jpg,
-1001507721461,2024-05-09,16:28:40,True,downloaded_images/20240509_162840.jpg,
-1001507721461,2024-05-09,16:28:40,True,downloaded_images/20240509_162840.jpg,
-1001507721461,2024-05-09,16:28:40,True,downloaded_images/20240509_162840.jpg,
-1001507721461,2024-05-09,16:28:40,True,downloaded_images/20240509_162840.jpg,"**This could be you, making hundreds a day just by following my trades**💸

All you need to do is send me a message to claim your free spot✅

**In the premium group you get:**
- 3-5 daily trading signals
- my personal how to trade ebook
- 1 on 1 support to boost your trading knowledge 
- video guidance and a full trading course

**‼️YOU CAN GET ALL THIS FOR FREE**‼️

Message me **START** to get involved 👉🏽@mikeyfxtrading"
-1001507721461,2024-05-08,15:41:37,True,downloaded_images/20240508_154137.jpg,"**All I can say is, is that if you joined the premium one month ago, your account would be doubled by now**👀

I don’t think there’s any group out there providing this value, and here you are waiting, missing out on all these profits🤯

‼️**Joining the premium group is free of charge, like what the hell are you waiting for?**‼️

Last free spots available, message me **START** to get involved👉🏽@mikeyfxtrading"
-1001507721461,2024-05-08,14:47:49,True,downloaded_images/20240508_144749.jpg,"**Another 15K and I can’t say it enough, 3 of these trades a day in the premium 🤯‼️**

Secured some partials and now we are risk FREE ENJOY everyone what a trade 🚀🚀

Free Access to my premium community 👉@Mikeyfxtrading"
-1001507721461,2024-05-08,14:38:31,True,downloaded_images/20240508_143831.jpg,"**AND ANOTHER ONE 💸💸**

Crazy the value that is given in this group 🥹

All for FREE.

Message **START** to get involved for free👉🏽@mikeyfxtrading"
-1001507721461,2024-05-08,14:34:37,False,,"XAUUSD
BUY : 2308.0

TP: open 

SL⛔️-2302 (65 pips)"
-1001507721461,2024-05-07,14:30:38,True,downloaded_images/20240507_143038.jpg,"**🤯Another solid 20k+ trade and you guys are still sleeping on this🤯

**You** **can literally follow all my trades for free guys, I share 3 of these every single day💸

‼️**I see that a lot of people want all my trades in the poll, while all you need to do is text me**‼️

Last **FREE SPOTS AVAILABLE, **message **START** to get involved!👉🏽@mikeyfxtrading"
-1001507721461,2024-05-07,11:56:05,True,downloaded_images/20240507_115605.jpg,"YOU ASKED!! There you go 💸

Beautiful trade ⚔️

+25 pips 💴 🤝

Message** me START to get **involved in my premium for free **👉**@Mikeyfxtrading"
-1001507721461,2024-05-07,11:10:17,False,,"XAUUSD
BUY:2313.5

TP: open 

SL⛔️-2307.5 (60 pips)"
-1001507721461,2024-05-07,08:29:09,False,,
-1001507721461,2024-05-06,16:59:32,True,downloaded_images/20240506_165932.jpg,
-1001507721461,2024-05-06,16:59:32,True,downloaded_images/20240506_165932.jpg,
-1001507721461,2024-05-06,16:59:32,True,downloaded_images/20240506_165932.jpg,
-1001507721461,2024-05-06,16:59:32,True,downloaded_images/20240506_165932.jpg,
-1001507721461,2024-05-06,16:59:32,True,downloaded_images/20240506_165932.jpg,
-1001507721461,2024-05-06,16:59:31,True,downloaded_images/20240506_165931.jpg,"‼️ **YOU ARE MISSING OUT BIGTIME! **‼️

After Fridays crazy 60k trade, I will let you guys wait 1 more days for another crazy signal👀🤯

Here is some screenshots of last Friday, * **check the dates check the trades** * so you guys can see the actual profit you are not making because you are to scared to join the premium!💸

🚨**The premium group is free to join and you can be a part of it free of charge**🚨

All you need to do is message me
**START** 👉🏽@mikeyfxttading"
-1001507721461,2024-05-05,17:45:14,False,,
-1001507721461,2024-05-05,17:45:14,False,,
-1001507721461,2024-05-05,17:45:14,False,,
-1001507721461,2024-05-05,17:45:13,True,downloaded_images/20240505_174513.jpg,"‼️**Only 14 free spots left to join my premium group for free**‼️

Banked 85k so far and still have some open trades from last week, so steady 115k profits last week and all trades shared with my premiums.📈💸

The question is, are you gonna watch us win, once again, or are you actually going to join the premium and make some money yourself🔥🤯📥

Message **START** to get involved for free👉🏽@mikeyfxtrading"
-1001507721461,2024-05-04,12:54:22,True,downloaded_images/20240504_125422.jpg,
-1001507721461,2024-05-04,12:54:22,True,downloaded_images/20240504_125422.jpg,
-1001507721461,2024-05-04,12:54:22,True,downloaded_images/20240504_125422.jpg,
-1001507721461,2024-05-04,12:54:22,True,downloaded_images/20240504_125422.jpg,
-1001507721461,2024-05-04,12:54:22,True,downloaded_images/20240504_125422.jpg,
-1001507721461,2024-05-04,12:54:22,True,downloaded_images/20240504_125422.jpg,"‼️**Opening 20 free spots right now**‼️

Crazy how we made 60k in 1 trade yesterday🤯

What a week in Milan it was, ultimate freedom. Made a lot of money, spend a lot of money, isn’t that what life is all about? 

All you guys are able to make the same profits as I do for **FREE**, so why aren’t you in the premium yet?👀

**If you wanna make money by following my signals for free, you better claim one of those 20 spots📈

Message me START to **get involved for free!!👉🏽@mikeyfxtrading"
-1001507721461,2024-05-03,13:32:15,True,downloaded_images/20240503_133215.jpg,"MONSTER TRADE🤝** 💥**

In around 240 pips profit closed full😂😂💰

**3/3** for you guys this week💰🚀

**Text me START to get **involved in my premium for free **👉**@Mikeyfxtrading"
-1001507721461,2024-05-03,11:48:00,False,,"XAUUSD 
BUY:2298.5

TP: open 

SL⛔️-2293.0 (60 pips)"
-1001507721461,2024-05-02,09:10:25,True,downloaded_images/20240502_091025.jpg,"🚨**another 30k closed on this banger of a** **trade**🚨

Please scroll back and check my last 15 trades, **if you still believe this is fake you need to educate yourself.**
I think I can safely say that there is a lot of money is made in this free group only!

**IMAGINE WHAT MY PREMIUMS ARE MAKING FOR FREE!📈**

Stop with the bullshit spending on your booze, branded clothes or other shit and start investing in your self, it’s time to make money💸💸💸

‼️**Last 2 free spots available, if you wanna make some real cash you better HMU fast**‼️

Message **START**👉🏽@mikeyfxtrading"
-1001507721461,2024-05-01,15:53:13,True,downloaded_images/20240501_155313.jpg,"**Pushing the limits on this one**📈💸

The amounts of profit I give you guys, it’s insane🚀

🚨**Imagine that my premium members get 3/4 of these trades every single day**🚨

Taking partials!✅

‼️**Only 5 free spots left to follow my trades this week**‼️

So if you wanna make money you better text me quickly!

Message **START** 👉🏽@mikeyfxtrading"
-1001507721461,2024-05-01,12:34:29,True,downloaded_images/20240501_123429.jpg,"**THERE YOU GO🧙‍♂️

+ 20✅✅

0 drawdown 💰
**
Last free spots available to join my premium community for free!🤑

Message me **START** for access 👉🏽@Mikeyfxtrading"
-1001507721461,2024-05-01,11:35:10,False,,"I am Selling GBPJPY

Sell : 197.14

TP: 195.50

SL⛔️- 197.70 (55 pips)"
-1001507721461,2024-04-30,18:16:05,True,downloaded_images/20240430_181605.jpg,"‼️**Be like Ridwan and make 1k a day next to your job by following my trades for free**‼️

Better be quick if you want to make some extra cash!📈

**Only 9 spots left to follow my trades for free!**💸

Message **START** 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-30,09:20:35,True,downloaded_images/20240430_092035.jpg,
-1001507721461,2024-04-30,09:20:35,True,downloaded_images/20240430_092035.jpg,
-1001507721461,2024-04-30,09:20:35,True,downloaded_images/20240430_092035.jpg,"**BAMMM, Full TP and made another 20k+ yesterday while chilling in Milan **🤯‼️

This is what you call freedom, I decided to go to Milan on Sunday, flew yesterday and started shopping right away💸

I literally made the whole trip back with 1 trade, and imagine I shared 3 of these trades in the premium group yesterday📈

**‼️Start changing your life around and claim your free spot so you can follow all my trades**‼️

Stop sleeping and message me **FREE** for free access👉🏽@mikeyfxtrading"
-1001507721461,2024-04-29,13:40:07,True,downloaded_images/20240429_134007.jpg,"**UPDATE 💰💰
**
In around 30 pips profit✅

another sniper entry for you guys. Will be securing partials🏆

Message me **START** to claim free entry to my premium community! 👉🏽@Mikeyfxtrading"
-1001507721461,2024-04-29,12:17:52,False,,"I am Buying GBPAUD

Buy : 1.9092

TP: 1.9500

SL⛔️- 1.9040 (50 pips)"
-1001507721461,2024-04-29,06:40:47,True,downloaded_images/20240429_064047.jpg,
-1001507721461,2024-04-29,06:40:47,True,downloaded_images/20240429_064047.jpg,"🚨**Only 14 free spots left**🚨

The trading week is about to begin, are you going to be the one watching all my premiums make crazy money again?

Or are you gonna be the one making the money!💸✈️

You decide, message me **START** to change your life 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-28,12:50:09,False,,
-1001507721461,2024-04-28,12:50:09,True,downloaded_images/20240428_125009.jpg,"‼️**opening 20 free spots to join my premium community!**‼️

I am already preparing for next weeks trading, and I can tell you, it’s going to be another crazy week🚀

🚨Do you want to follow all my trades and make money when I do?📈

Then make sure to claim one of the spots! 

Message me **START** 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-26,10:41:21,True,downloaded_images/20240426_104121.jpg,"**We keep on stacking**💸

Last chance to make some money this week guys🤯

Message me **FREE** to follow all my trades free of charge!

👉🏽@mikeyfxtrading"
-1001507721461,2024-04-26,09:48:33,True,downloaded_images/20240426_094833.jpg,"🚨**you are already missing out on the first banger of the day!**🚀🚨

‼️Last 2 **FREE** spots available‼️

Message me **FREE** if you wanna follow the rest of my trades today🤯

👉🏽@mikeyfxtrading"
-1001507721461,2024-04-25,08:09:19,True,downloaded_images/20240425_080919.jpg,"**3/3 another one for you this week legendary **🇳🇱 **🤯🤯**

In around 20 pips profit I am taking partials 💯

Message** me START to get **involved in my premium for free **👉**@Mikeyfxtrading"
-1001507721461,2024-04-25,08:01:19,False,,"XAUUSD 
SELL:2323.0

TP: open 

SL⛔️-2330.0(60pips)"
-1001507721461,2024-04-24,14:40:53,True,downloaded_images/20240424_144053.jpg,"🚨**ANOTHER BANGER ALERT**🚨

SHOW ME SOME 🔥 FROM THE PEOPLE WHO TOOK IT🚀🚀

Premium group gets 3 of these days every day! 

‼️**Do you want 3x the profit as you made with this trade every single day?**‼️

Message me **FREE** to claim one of the last spots📈

👉🏽@mikeyfxtrading"
-1001507721461,2024-04-24,11:57:05,True,downloaded_images/20240424_115705.jpg,"**LEGENDARY 💥**

In around 20 pips profit. being aggressive with risk management ✅

**2/2** for you guys already and it’s only Wednesday 💰🚀

**Text me START to get **involved in my premium for free **👉**@Mikeyfxtrading"
-1001507721461,2024-04-24,11:46:37,False,,"XAUUSD 
BUY:2314.0

TP: open 

SL⛔️-2308.0(60pips)"
-1001507721461,2024-04-23,16:27:12,True,downloaded_images/20240423_162712.jpg,"🚀**Look at this beautiful trade, one of the trades I took today in the premium**🚀

As I told you yesterday, you can follow all of this trades for free‼️

All you need to do is ask for free access 💸📈

Message me **FREE** to get involved👉🏽@mikeyfxtrading"
-1001507721461,2024-04-22,16:53:33,False,,"That’s more like it guys, we gonna take over the industry!

Message me FREE to get free access to my premium group 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-22,16:51:36,False,,"**I only see 15 likes, does that mean only 15 people took this trade?**🤯

The f*ck are you guys doing, 40,000 people in here, sleeping on this spending all they have on the bar in the weekends! 

Time to step up, no one else is going to do it for you! 

Show me some 🔥 so I can see who is actually working on his future📈"
-1001507721461,2024-04-22,15:00:52,True,downloaded_images/20240422_150052.jpg,"‼️**Another 20k trade happening right before your eyes**‼️

I share 3 of these trades a day in the premium, so imagine how much you can make following all my trading setups🤯

Last free spots available, so do you want to level up your trading game? 

Message me **FREE** to get involved👉🏽@mikeyfxtrading"
-1001507721461,2024-04-22,14:42:21,True,downloaded_images/20240422_144221.jpg,"**Boom 🥳 **

That right there is how you start your Monday off ✅

In around 20 pips profit, another sniper entry for you guys.

Moving stop to breakeven🤝

Message me **START** to claim free entry to my premium community! 👉🏽@Mikeyfxtrading"
-1001507721461,2024-04-22,14:39:47,False,,"XAUUSD 
BUY:2333.0

TP: open 

SL⛔️-2325.0(60pips)"
-1001507721461,2024-04-22,12:49:22,False,,"🚨**Markets are open & only 9 free spots left!**🚨

If you want to follow all my trades this week and make money when I do, you better hurry up📈

First trades are shared in the premium already and you are missing out‼️

Message **FREE** for free access👉🏽@mikeyfxtrading"
-1001507721461,2024-04-21,14:41:53,False,,"‼️**Only 14 FREE spots left for next weeks trading!**‼️

Guys, I told you last week and I am going to tell you again, next week is going to be crazy💸🚀

So if you wanna follow all my trades and make money when I do, you better be quick before the spots are gone!📈

🚨Message me **START** for **FREE** access🚨
👉🏽@mikeyfxtrading"
-1001507721461,2024-04-20,14:12:00,True,downloaded_images/20240420_141200.jpg,"🚨**Crazy trading week made 100k PROFIT!**🚨

I told you guys last Sunday, it’s going to be a crazy week! 

Did you listen? No, did you miss out on a shitload of profits? **YES**!💸

Step up and take control of your life, you can earn a extra salary a month with me, and here you are looking at other people doing it🤢

Imagine spending 2/300 euros on a night out and some meals, instead of investing in yourself, it’s crazy🤯

‼️**Opening 20 free spots to follow all my trades now!**‼️

Message **FREE**!👉🏽@mikeyfxtrading"
-1001507721461,2024-04-19,17:03:10,True,downloaded_images/20240419_170310.jpg,"‼️**Closing the week in style, and trust me, you missed out on a lot of money by not joining this week!**‼️

Tomorrow I am going to share some results as always!💸

**Do you want to: **
- Follow all my trades and make money when I do 
- 1 on 1 support during trading
- 8 hours of video training
- my personal trading e-book 

🎁**FOR FREE?**🎁

Message me **START** 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-19,09:36:27,False,,"🚨**Last 2 free spots available!**🚨

First trade is just shared in the premium group🤑

Are you gonna wait? Or claim your free spot and make some money with me today!😎

Message **FREE** 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-18,07:35:36,True,downloaded_images/20240418_073536.jpg,"**EARLY start to the day and a amazing entry 🤯

+ 20✅✅

Moving SL to entry** and taking some partial profit!📈

Last free spots available to join my premium community for free!🤑

Message me for access 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-18,07:22:26,False,,"XAUUSD 
SELL:2379.8

TP: open 

SL⛔️-2386.0(60pips)"
-1001507721461,2024-04-17,11:13:48,True,downloaded_images/20240417_111348.jpg,"💸**Another 15k+ trade in the pocket!**💸

‼️Did you know you can follow all my trades for absolutely **FREE**?‼️

All my premiums are following my trades for free and they make money when I Do! 

Do you want this? Message me **FREE**! 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-17,09:40:18,True,downloaded_images/20240417_094018.jpg,"**BOOM BOOM 💥**

In around 30 pips profit I am moving my SL to BE 💯

**2/2** for you guys already and it’s only Wednesday 💰🚀

Message** me START to get **involved in my premium for free **👉**@Mikeyfxtrading"
-1001507721461,2024-04-17,09:35:19,False,,"XAUUSD 
BUY:2388.0

TP: open 

SL⛔️-2381.0 (66 pips)"
-1001507721461,2024-04-16,15:43:27,True,downloaded_images/20240416_154327.jpg,"**💸🤑 Pat doing 33% account growth in a week following my signals🤑**💸

Most people make 10% a year on there investment, imagine if he traded with my account, guy would’ve made 100K+💰

‼️**Joining my premium group is** **FREE**, but you have to be quick because it’s almost full for this week!‼️

💸**Do you want 33% profit in a week, just by following my trades?**💸

Message me **FREE** 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-15,12:35:01,True,downloaded_images/20240415_123501.jpg,"‼️**Banger after banger after banger, imagine what the premium group looks like**‼️

Another 45k trade, it’s almost getting a normal thing by now. 

💸**My premiums get 3 of these days a day for free, imagine the profits they make!**💸

Last free spots available to join my premium community for free!🤑

Message **FREE** 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-15,11:59:40,True,downloaded_images/20240415_115940.jpg,"And there we go after some slight drawdown we are pushing heavily can finally secure some partials 🤩🤩

What a trade 💯💯

Only getting started this week make sure to message me for access 👉@Mikeyfxtrading"
-1001507721461,2024-04-15,10:03:41,True,downloaded_images/20240415_100341.jpg,"**Winners ONLY**  nice way to start your Monday‼️💰

in around 25 pips profit ✅

Do you want 2/3 trades like this a day for free?‼️

Don’t miss out on this week🚀

**Text me START to get involved! 👉**@Mikeyfxtrading"
-1001507721461,2024-04-15,09:59:03,False,,"XAUUSD 
BUY:2350,0

TP: open 

SL⛔️-2342.0 (80 pips)"
-1001507721461,2024-04-14,13:21:23,True,downloaded_images/20240414_132123.jpg,
-1001507721461,2024-04-14,13:21:22,False,,
-1001507721461,2024-04-14,13:21:22,True,downloaded_images/20240414_132122.jpg,"🚨**ONLY 13 FREE SPOTS LEFT TO FOLLOW MY TRADES** 🚨

**STOP SLEEPING, **already 7 people claimed there spot and will be following all my trades for free and will make money when I do!💯💰

What did you do this weekend, go out? Party? Spend your money on useless shit and alcoholic? While we are winning and you are getting behind more and more every week you try to escape😅

‼️Start taking control of your life and stop being a Brokie, **create a life where you don’t have to run away from, no one else is going to do it for you**‼️

Message me **FREE** to claim your spot into my premium community! 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-13,11:01:07,True,downloaded_images/20240413_110107.jpg,"🤑**280k profit in April so far and already took out 200k** **PROFIT!**🤑

Big wins this month so far, and it’s not even the half of April. 

Yesterday I showed you guys some screenshots, everyone that is trading with me is making **BAAAAANK**💸💰

‼️**Imagine I share all the trades in my premium for free!**‼️

Opening 20 premium spots now, text me **FREE** to join for free👀

👉🏽@mikeyfxtrading"
-1001507721461,2024-04-12,16:30:15,False,,"**My premiums stacking extra salary a week these days💸💰**

Check the dates, check the trades, it doesn’t get realer than this, we absolutely smashed it this week🤑

‼️**This could be you! **You can literally join the premium group for free and follow all my trades!‼️

All you need to do is message me **FREE** 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-12,16:29:27,True,downloaded_images/20240412_162927.jpg,
-1001507721461,2024-04-12,16:29:26,True,downloaded_images/20240412_162926.jpg,
-1001507721461,2024-04-12,16:29:26,True,downloaded_images/20240412_162926.jpg,
-1001507721461,2024-04-12,16:29:26,True,downloaded_images/20240412_162926.jpg,
-1001507721461,2024-04-12,16:29:26,True,downloaded_images/20240412_162926.jpg,
-1001507721461,2024-04-12,16:29:26,True,downloaded_images/20240412_162926.jpg,
-1001507721461,2024-04-11,14:17:33,True,downloaded_images/20240411_141733.jpg,"‼️Ok everyone I have secured majority of this trade 💰

Now what are you waiting for? 3/3 in here this week ? The value is crazy 🤯

And this is only one of the 3 winners we had today 💸

**NO BRAINER TO JOIN MY PREMIUM **👉@Mikeyfxtrading"
-1001507721461,2024-04-11,14:11:48,True,downloaded_images/20240411_141148.jpg,"**Boom 🥳 **

That right there is a sniper entry 

In around 30 pips profit💰

another sniper entry for you guys. Will be managing risk on this trade and securing partials🏆

Message me **START** to claim free entry to my premium community! 👉🏽@Mikeyfxtrading"
-1001507721461,2024-04-11,14:05:40,False,,"XAUUSD 
BUY:2338.5

TP: open 

SL⛔️-2332.0(65)"
-1001507721461,2024-04-11,11:12:06,True,downloaded_images/20240411_111206.jpg,"**One of my premiums made over a 100K yesterday following my gold trades!**💰

What did you do yesterday? Besides not taking action and see other people earn your monthly salary in a day📈

‼️**Last free spots available**‼️

Be quick if you want to make some money with me!👉🏻@mikeyfxtrading"
-1001507721461,2024-04-10,15:01:32,True,downloaded_images/20240410_150132.jpg,"🚨**Another 15k+ gold trade in the premium group!**🚨

‼️Imagine if you took action yesterday, you would already be up over 200+ PIPS‼️

Everyone in my community is making a part time/ full time salary next to there jobs! 

**WHAT ARE YOU DOING TO BECOME FINANCIAL FREE?**

Want to follow all my trades for free? 💸💰

Last **FREE** spots available 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-09,15:44:08,True,downloaded_images/20240409_154408.jpg,"WOW closed full I am out 🏆💸

We are just hitting every time at the moment +150 pips ✅

In the space of 8 minutes🤯🤯🤯🤯

Now imagine I took 3 of these trades today you are missing out  to gain access to my premium message me 👉@Mikeyfxtrading"
-1001507721461,2024-04-09,15:36:29,False,,"XAUUSD 
SELL : 2362.5

TP: open 

SL⛔️ - 2370 (70 pips)"
-1001507721461,2024-04-09,10:44:47,True,downloaded_images/20240409_104447.jpg,"🚨 **Only 18 free spots left to join my premium community** 🚨

Yesterday we had a 20k+ trade and the second one is already incoming🚀

First trade shared and cooking, printing in the premium today with my guys💸

Want to join for **FREE**?

Message **START** to get involved👉🏽@mikeyfxtrading"
-1001507721461,2024-04-08,13:14:07,True,downloaded_images/20240408_131407.jpg,"🚀**Another 20k+ trade in the pocket together with my premiums**🚀

Imagine that my premiums got 3 of these trades already🤯

How much money did you make on this trade? Imagine that you could earn 3x that amount every single day👀

‼️You are sleeping and missing out‼️

Want to follow all my trades for free and make money when I do?

Message **FREE** to claim your spot 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-08,10:41:44,True,downloaded_images/20240408_104144.jpg,"**Boom 🥳 **

That right there is how you start your Monday off ✅

In around 20 pips profit, another sniper entry for you guys. Will be managing risk on this trade soon should peak into 4hr lows.

Message me **START** to claim free entry to my premium community! 👉🏽@Mikeyfxtrading"
-1001507721461,2024-04-08,10:27:27,False,,"XAUUSD 
SELL  :2337.0

TP:open 

SL⛔️- 2345.0 (68 pips)"
-1001507721461,2024-04-07,11:51:01,False,,
-1001507721461,2024-04-07,11:51:01,True,downloaded_images/20240407_115101.jpg,"‼️**OPENING 25 FREE SPOTS TO JOIN MY PREMIUM COMMUNITY RIGHT NOW**‼️

It’s that time of the week again where I am going to select some traders to join my community free for charge🚀

These people will be able to follow all my trading setups for free and make money when I do.

Guys it’s Sunday, today is a day to chill, and tomorrow we gonna start making money again📈

**Do you want a extra part time or even full time salary next to your job just by following my signals?**👀

Message me **START** and tell my why i should pick you!👉🏽@mikeyfxtrading"
-1001507721461,2024-04-06,13:30:52,False,,"Banked 55k last week btw, this is the weekly screenshot🚀

Somehow telegram is buggy so it doesn’t show properly, but don’t forget to check it out🙏🏽"
-1001507721461,2024-04-06,13:27:27,False,,"📈**Closed a crazy profits trading week and withdrew 200k to invest in my real estate portfolio!**📈

Can’t be more thankful for the life that I am living. There is currently 2200 members in my premium community and as a team we are fighting towards financial freedom!

All these members are following my trades and make the same amount of profit just by following and copying my trades🙏🏽

‼️**Joining the premium group is FREE!**‼️

Do you want to make a extra part time salary, through your phone, in a couple of minutes of day?

Message me **START** to claim free entry to my premium community! 👉🏽@mikeyfxtrading"
-1001507721461,2024-04-06,13:27:22,True,downloaded_images/20240406_132722.jpg,
